name,type_of_meteorite,mass_g,fell_found,year,database,coordinate_1,coordinates_2,cartodb_id,created_at,updated_at,year_date,long,lat,geojson
Nagaria,Eucrite-cm,20,Fell,1875,http://www.lpi.usra.edu/meteor/metbull.php?code=16892,26.98333,78.21667,18309,56:02.8,11:51.9,1875-01-01 00:00:00,78.21667,26.98333,"{""type"":""Point"",""coordinates"":[78.21667,26.98333]}"
Nagy-Borov̩,L5,6100,Fell,1895,http://www.lpi.usra.edu/meteor/metbull.php?code=16893,49.16667,19.5,1572,56:02.8,11:51.9,1895-01-01 00:00:00,19.5,49.16667,"{""type"":""Point"",""coordinates"":[19.5,49.16667]}"
Nakhla,Martian (nakhlite),10000,Fell,1911,http://www.lpi.usra.edu/meteor/metbull.php?code=16898,31.31667,30.35,1217,56:02.8,11:51.9,1/1/1911 0:00,30.35,31.31667,"{""type"":""Point"",""coordinates"":[30.35,31.31667]}"
Nakhon Pathom,L6,23200,Fell,1923,http://www.lpi.usra.edu/meteor/metbull.php?code=16899,13.73333,100.08333,729,56:02.8,11:51.9,1/1/1923 0:00,100.08333,13.73333,"{""type"":""Point"",""coordinates"":[100.08333,13.73333]}"
Nammianthal,H5,4500,Fell,1886,http://www.lpi.usra.edu/meteor/metbull.php?code=16902,12.28333,79.2,1830,56:02.8,11:51.9,1886-01-01 00:00:00,79.2,12.28333,"{""type"":""Point"",""coordinates"":[79.2,12.28333]}"
Nan Yang Pao,L6,52900,Fell,1917,http://www.lpi.usra.edu/meteor/metbull.php?code=16903,35.66667,103.5,405,56:02.8,11:51.9,1/1/1917 0:00,103.5,35.66667,"{""type"":""Point"",""coordinates"":[103.5,35.66667]}"
Nanjemoy,H6,7500,Fell,1825,http://www.lpi.usra.edu/meteor/metbull.php?code=16904,38.41667,-77.16667,1420,56:02.8,11:51.9,1825-01-01 00:00:00,-77.16667,38.41667,"{""type"":""Point"",""coordinates"":[-77.16667,38.41667]}"
Nantong,H6,529,Fell,1984,http://www.lpi.usra.edu/meteor/metbull.php?code=16907,32.11667,121.8,5099,56:02.8,11:51.9,1/1/1984 0:00,121.8,32.11667,"{""type"":""Point"",""coordinates"":[121.8,32.11667]}"
Naoki,H6,17000,Fell,1928,http://www.lpi.usra.edu/meteor/metbull.php?code=16908,19.25,77,891,56:02.8,11:51.9,1/1/1928 0:00,77,19.25,"{""type"":""Point"",""coordinates"":[77,19.25]}"
Naragh,H6,2700,Fell,1974,http://www.lpi.usra.edu/meteor/metbull.php?code=16909,33.75,51.5,2369,56:02.8,11:51.9,1/1/1974 0:00,51.5,33.75,"{""type"":""Point"",""coordinates"":[51.5,33.75]}"
Narellan,L6,367.5,Fell,1928,http://www.lpi.usra.edu/meteor/metbull.php?code=16912,-34.05,150.68889,6107,56:02.8,11:51.9,1/1/1928 0:00,150.68889,-34.05,"{""type"":""Point"",""coordinates"":[150.68889,-34.05]}"
Narni,Stone-uncl,0,Fell,921,http://www.lpi.usra.edu/meteor/metbull.php?code=16914,42.51667,12.51667,34249,56:02.8,11:51.9,0921-01-01 00:00:00,12.51667,42.51667,"{""type"":""Point"",""coordinates"":[12.51667,42.51667]}"
Nassirah,H4,347,Fell,1936,http://www.lpi.usra.edu/meteor/metbull.php?code=16922,-21.73333,165.9,6290,56:02.8,11:51.9,1/1/1936 0:00,165.9,-21.73333,"{""type"":""Point"",""coordinates"":[165.9,-21.73333]}"
Naunhof,Doubtful Iron,0,Fell,1540,http://www.lpi.usra.edu/meteor/metbull.php?code=16925,51.28333,12.58333,34268,56:02.8,11:51.9,1540-01-01 00:00:00,12.58333,51.28333,"{""type"":""Point"",""coordinates"":[12.58333,51.28333]}"
Nawapali,CM2,105,Fell,1890,http://www.lpi.usra.edu/meteor/metbull.php?code=16927,21.25,83.66667,10486,56:02.8,11:51.9,1890-01-01 00:00:00,83.66667,21.25,"{""type"":""Point"",""coordinates"":[83.66667,21.25]}"
Neagari,L6,420,Fell,1995,http://www.lpi.usra.edu/meteor/metbull.php?code=16934,36.44917,136.46528,5687,56:02.8,11:51.9,1/1/1995 0:00,136.46528,36.44917,"{""type"":""Point"",""coordinates"":[136.46528,36.44917]}"
Nedagolla,"Iron, ungrouped",4500,Fell,1870,http://www.lpi.usra.edu/meteor/metbull.php?code=16935,18.68333,83.48333,1827,56:02.8,11:51.9,1870-01-01 00:00:00,83.48333,18.68333,"{""type"":""Point"",""coordinates"":[83.48333,18.68333]}"
Nejo,L6,2450,Fell,1970,http://www.lpi.usra.edu/meteor/metbull.php?code=16941,9.5,35.33333,2478,56:02.8,11:51.9,1/1/1970 0:00,35.33333,9.5,"{""type"":""Point"",""coordinates"":[35.33333,9.5]}"
Nerft,L6,10250,Fell,1864,http://www.lpi.usra.edu/meteor/metbull.php?code=16945,56.5,21.5,1199,56:02.8,11:51.9,1864-01-01 00:00:00,21.5,56.5,"{""type"":""Point"",""coordinates"":[21.5,56.5]}"
Neuschwanstein,EL6,6189,Fell,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=16950,47.525,10.80833,1566,56:02.8,11:51.9,1/1/2002 0:00,10.80833,47.525,"{""type"":""Point"",""coordinates"":[10.80833,47.525]}"
New Concord,L6,230000,Fell,1860,http://www.lpi.usra.edu/meteor/metbull.php?code=16953,40,-81.76667,143,56:02.8,11:51.9,1860-01-01 00:00:00,-81.76667,40,"{""type"":""Point"",""coordinates"":[-81.76667,40]}"
New Halfa,L4,12000,Fell,1994,http://www.lpi.usra.edu/meteor/metbull.php?code=16954,15.36667,35.68333,1105,56:02.8,11:51.9,1/1/1994 0:00,35.68333,15.36667,"{""type"":""Point"",""coordinates"":[35.68333,15.36667]}"
New Orleans,H5,19256,Fell,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=16960,29.94718,-90.10976,823,56:02.8,11:51.9,1/1/2003 0:00,-90.10976,29.94718,"{""type"":""Point"",""coordinates"":[-90.10976,29.94718]}"
Ngawi,LL3.6,1393,Fell,1883,http://www.lpi.usra.edu/meteor/metbull.php?code=16966,-7.45,111.41667,3248,56:02.8,11:51.9,1883-01-01 00:00:00,111.41667,-7.45,"{""type"":""Point"",""coordinates"":[111.41667,-7.45]}"
N'Goureyma,"Iron, ungrouped",37500,Fell,1900,http://www.lpi.usra.edu/meteor/metbull.php?code=16968,13.85,-4.38333,548,56:02.8,11:51.9,1/1/1900 0:00,-4.38333,13.85,"{""type"":""Point"",""coordinates"":[-4.38333,13.85]}"
N̦rten,Doubtful stone,0,Fell,1580,http://www.lpi.usra.edu/meteor/metbull.php?code=16998,51.63333,9.95,34272,56:02.8,11:51.9,1580-01-01 00:00:00,9.95,51.63333,"{""type"":""Point"",""coordinates"":[9.95,51.63333]}"
Nicorps,Stone-uncl,0,Fell,1750,http://www.lpi.usra.edu/meteor/metbull.php?code=16970,49.03333,-1.43333,34293,56:02.8,11:51.9,1750-01-01 00:00:00,-1.43333,49.03333,"{""type"":""Point"",""coordinates"":[-1.43333,49.03333]}"
Niederreissen,Doubtful stone,17700,Fell,1581,http://www.lpi.usra.edu/meteor/metbull.php?code=16972,51.06667,11.36667,870,56:02.8,11:51.9,1581-01-01 00:00:00,11.36667,51.06667,"{""type"":""Point"",""coordinates"":[11.36667,51.06667]}"
Nikolaevka,H4,3996,Fell,1935,http://www.lpi.usra.edu/meteor/metbull.php?code=16976,52.45,78.63333,1971,56:02.8,11:51.9,1/1/1935 0:00,78.63333,52.45,"{""type"":""Point"",""coordinates"":[78.63333,52.45]}"
Nikolskoe,L4,6000,Fell,1954,http://www.lpi.usra.edu/meteor/metbull.php?code=16977,56.11667,37.33333,1597,56:02.8,11:51.9,1/1/1954 0:00,37.33333,56.11667,"{""type"":""Point"",""coordinates"":[37.33333,56.11667]}"
Ningbo,"Iron, IVA",14250,Fell,1975,http://www.lpi.usra.edu/meteor/metbull.php?code=16980,29.86667,121.48333,993,56:02.8,11:51.9,1/1/1975 0:00,121.48333,29.86667,"{""type"":""Point"",""coordinates"":[121.48333,29.86667]}"
Ningqiang,C3-ung,4610,Fell,1983,http://www.lpi.usra.edu/meteor/metbull.php?code=16981,32.925,105.90667,1811,56:02.8,11:51.9,1/1/1983 0:00,105.90667,32.925,"{""type"":""Point"",""coordinates"":[105.90667,32.925]}"
Nio,H3-4,467,Fell,1897,http://www.lpi.usra.edu/meteor/metbull.php?code=16982,34.2,131.56667,5403,56:02.8,11:51.9,1897-01-01 00:00:00,131.56667,34.2,"{""type"":""Point"",""coordinates"":[131.56667,34.2]}"
N'Kandhla,"Iron, IID",17200,Fell,1912,http://www.lpi.usra.edu/meteor/metbull.php?code=16983,-28.56667,30.7,884,56:02.8,11:51.9,1/1/1912 0:00,30.7,-28.56667,"{""type"":""Point"",""coordinates"":[30.7,-28.56667]}"
Nobleborough,Eucrite-pmict,2300,Fell,1823,http://www.lpi.usra.edu/meteor/metbull.php?code=16984,44.08333,-69.48333,2543,56:02.8,11:51.9,1823-01-01 00:00:00,-69.48333,44.08333,"{""type"":""Point"",""coordinates"":[-69.48333,44.08333]}"
Noblesville,H4-6,483.7,Fell,1991,http://www.lpi.usra.edu/meteor/metbull.php?code=16985,40.08528,-86.055,5310,56:02.8,11:51.9,1/1/1991 0:00,-86.055,40.08528,"{""type"":""Point"",""coordinates"":[-86.055,40.08528]}"
Nogata,L6,472,Fell,861,http://www.lpi.usra.edu/meteor/metbull.php?code=16988,33.725,130.75,5377,56:02.8,11:51.9,0861-01-01 00:00:00,130.75,33.725,"{""type"":""Point"",""coordinates"":[130.75,33.725]}"
Nogoya,CM2,4000,Fell,1879,http://www.lpi.usra.edu/meteor/metbull.php?code=16989,-32.36667,-59.83333,1951,56:02.8,11:51.9,1879-01-01 00:00:00,-59.83333,-32.36667,"{""type"":""Point"",""coordinates"":[-59.83333,-32.36667]}"
Norfork,"Iron, IIIAB",1050,Fell,1918,http://www.lpi.usra.edu/meteor/metbull.php?code=16994,36.21667,-92.26667,3686,56:02.8,11:51.9,1/1/1918 0:00,-92.26667,36.21667,"{""type"":""Point"",""coordinates"":[-92.26667,36.21667]}"
Norton County,Aubrite,1100000,Fell,1948,http://www.lpi.usra.edu/meteor/metbull.php?code=17922,39.68333,-99.86667,46,56:02.8,11:51.9,1/1/1948 0:00,-99.86667,39.68333,"{""type"":""Point"",""coordinates"":[-99.86667,39.68333]}"
Noventa Vicentina,H4,177,Fell,1971,http://www.lpi.usra.edu/meteor/metbull.php?code=17930,45.29167,11.52722,8497,56:02.8,11:51.9,1/1/1971 0:00,11.52722,45.29167,"{""type"":""Point"",""coordinates"":[11.52722,45.29167]}"
Novo-Urei,Ureilite,1900,Fell,1886,http://www.lpi.usra.edu/meteor/metbull.php?code=17933,54.81667,46,2797,56:02.8,11:51.9,1886-01-01 00:00:00,46,54.81667,"{""type"":""Point"",""coordinates"":[46,54.81667]}"
Novy-Ergi,Stone-uncl,0,Fell,1662,http://www.lpi.usra.edu/meteor/metbull.php?code=17934,58.55,31.33333,34283,56:02.8,11:51.9,1662-01-01 00:00:00,31.33333,58.55,"{""type"":""Point"",""coordinates"":[31.33333,58.55]}"
Novy-Projekt,OC,1001,Fell,1908,http://www.lpi.usra.edu/meteor/metbull.php?code=17935,56,22,3766,56:02.8,11:51.9,1/1/1908 0:00,22,56,"{""type"":""Point"",""coordinates"":[22,56]}"
Noyan-Bogdo,L6,250,Fell,1933,http://www.lpi.usra.edu/meteor/metbull.php?code=17936,42.91667,102.46667,7280,56:02.8,11:51.9,1/1/1933 0:00,102.46667,42.91667,"{""type"":""Point"",""coordinates"":[102.46667,42.91667]}"
Nuevo Mercurio,H5,50000,Fell,1978,http://www.lpi.usra.edu/meteor/metbull.php?code=17938,24.3,-102.13333,429,56:02.8,11:51.9,1/1/1978 0:00,-102.13333,24.3,"{""type"":""Point"",""coordinates"":[-102.13333,24.3]}"
Nulles,H6,5000,Fell,1851,http://www.lpi.usra.edu/meteor/metbull.php?code=17959,41.63333,0.75,1732,56:02.8,11:51.9,1851-01-01 00:00:00,0.75,41.63333,"{""type"":""Point"",""coordinates"":[0.75,41.63333]}"
Numakai,H4,363,Fell,1925,http://www.lpi.usra.edu/meteor/metbull.php?code=17960,43.33333,141.86667,6144,56:02.8,11:51.9,1/1/1925 0:00,141.86667,43.33333,"{""type"":""Point"",""coordinates"":[141.86667,43.33333]}"
Nyaung,"Iron, IIIAB",737.6,Fell,1939,http://www.lpi.usra.edu/meteor/metbull.php?code=17969,21.20833,94.91667,4378,56:02.8,11:51.9,1/1/1939 0:00,94.91667,21.20833,"{""type"":""Point"",""coordinates"":[94.91667,21.20833]}"
Nyir��brany,LL5,1100,Fell,1914,http://www.lpi.usra.edu/meteor/metbull.php?code=17970,47.55,22.025,3610,56:02.8,11:51.9,1/1/1914 0:00,22.025,47.55,"{""type"":""Point"",""coordinates"":[22.025,47.55]}"
Ochansk,H4,500000,Fell,1887,http://www.lpi.usra.edu/meteor/metbull.php?code=17979,57.78333,55.26667,82,56:02.8,11:51.9,1887-01-01 00:00:00,55.26667,57.78333,"{""type"":""Point"",""coordinates"":[55.26667,57.78333]}"
Oesede,H5,1400,Fell,1927,http://www.lpi.usra.edu/meteor/metbull.php?code=17988,52.28333,8.05,3234,56:02.8,11:51.9,1/1/1927 0:00,8.05,52.28333,"{""type"":""Point"",""coordinates"":[8.05,52.28333]}"
Oesel,L6,6000,Fell,1855,http://www.lpi.usra.edu/meteor/metbull.php?code=17989,58.5,23,1585,56:02.8,11:51.9,1855-01-01 00:00:00,23,58.5,"{""type"":""Point"",""coordinates"":[23,58.5]}"
Ofeh̩rt�_,L6,3750,Fell,1900,http://www.lpi.usra.edu/meteor/metbull.php?code=17990,47.88333,22.03333,2023,56:02.8,11:51.9,1/1/1900 0:00,22.03333,47.88333,"{""type"":""Point"",""coordinates"":[22.03333,47.88333]}"
Ofen,Doubtful meteorite,0,Fell,1642,http://www.lpi.usra.edu/meteor/metbull.php?code=17991,47.8,18.75,34278,56:02.8,11:51.9,1642-01-01 00:00:00,18.75,47.8,"{""type"":""Point"",""coordinates"":[18.75,47.8]}"
Ogi,H6,14360,Fell,1741,http://www.lpi.usra.edu/meteor/metbull.php?code=17994,33.28333,130.2,989,56:02.8,11:51.9,1741-01-01 00:00:00,130.2,33.28333,"{""type"":""Point"",""coordinates"":[130.2,33.28333]}"
Ohaba,H5,16250,Fell,1857,http://www.lpi.usra.edu/meteor/metbull.php?code=17995,46.06667,23.58333,923,56:02.8,11:51.9,1857-01-01 00:00:00,23.58333,46.06667,"{""type"":""Point"",""coordinates"":[23.58333,46.06667]}"
Ohuma,L5,7700,Fell,1963,http://www.lpi.usra.edu/meteor/metbull.php?code=17996,6.75,8.5,1406,56:02.8,11:51.9,1/1/1963 0:00,8.5,6.75,"{""type"":""Point"",""coordinates"":[8.5,6.75]}"
Ojuelos Altos,L6,5850,Fell,1926,http://www.lpi.usra.edu/meteor/metbull.php?code=17997,38.18333,-5.4,1618,56:02.8,11:51.9,1/1/1926 0:00,-5.4,38.18333,"{""type"":""Point"",""coordinates"":[-5.4,38.18333]}"
Okabe,H5,194,Fell,1958,http://www.lpi.usra.edu/meteor/metbull.php?code=17998,36.18333,139.21667,8171,56:02.8,11:51.9,1/1/1958 0:00,139.21667,36.18333,"{""type"":""Point"",""coordinates"":[139.21667,36.18333]}"
Okano,"Iron, IIAB",4742,Fell,1904,http://www.lpi.usra.edu/meteor/metbull.php?code=18000,35.08333,135.2,1789,56:02.8,11:51.9,1/1/1904 0:00,135.2,35.08333,"{""type"":""Point"",""coordinates"":[135.2,35.08333]}"
Okniny,LL6,12000,Fell,1834,http://www.lpi.usra.edu/meteor/metbull.php?code=18002,50.83333,25.5,1090,56:02.8,11:51.9,1834-01-01 00:00:00,25.5,50.83333,"{""type"":""Point"",""coordinates"":[25.5,50.83333]}"
Oldenburg (1368),Doubtful meteorite,0,Fell,1368,http://www.lpi.usra.edu/meteor/metbull.php?code=18008,52.95,8.16667,34260,56:02.8,11:51.9,1368-01-01 00:00:00,8.16667,52.95,"{""type"":""Point"",""coordinates"":[8.16667,52.95]}"
Oldenburg (1930),L6,16570,Fell,1930,http://www.lpi.usra.edu/meteor/metbull.php?code=18009,52.95,8.16667,909,56:02.8,11:51.9,1/1/1930 0:00,8.16667,52.95,"{""type"":""Point"",""coordinates"":[8.16667,52.95]}"
Oldisleben,Doubtful meteorite,0,Fell,1135,http://www.lpi.usra.edu/meteor/metbull.php?code=18011,51.3,11.18333,34254,56:02.8,11:51.9,1135-01-01 00:00:00,11.18333,51.3,"{""type"":""Point"",""coordinates"":[11.18333,51.3]}"
Oliva-Gandia,Stone-uncl,0,Fell,1520,http://www.lpi.usra.edu/meteor/metbull.php?code=18012,39,-0.03333,34266,56:02.8,11:51.9,1520-01-01 00:00:00,-0.03333,39,"{""type"":""Point"",""coordinates"":[-0.03333,39]}"
Olivenza,LL5,150000,Fell,1924,http://www.lpi.usra.edu/meteor/metbull.php?code=18013,38.71667,-7.06667,191,56:02.8,11:51.9,1/1/1924 0:00,-7.06667,38.71667,"{""type"":""Point"",""coordinates"":[-7.06667,38.71667]}"
Olmedilla de Alarc�_n,H5,40000,Fell,1929,http://www.lpi.usra.edu/meteor/metbull.php?code=18015,39.56667,-2.1,523,56:02.8,11:51.9,1/1/1929 0:00,-2.1,39.56667,"{""type"":""Point"",""coordinates"":[-2.1,39.56667]}"
Omolon,"Pallasite, PMG",250000,Fell,1981,http://www.lpi.usra.edu/meteor/metbull.php?code=18019,64.02,161.80833,138,56:02.8,11:51.9,1/1/1981 0:00,161.80833,64.02,"{""type"":""Point"",""coordinates"":[161.80833,64.02]}"
Orange River (stone),Doubtful OC,8,Fell,1887,http://www.lpi.usra.edu/meteor/metbull.php?code=18024,-29.66667,24.21667,23566,56:02.8,11:51.9,1887-01-01 00:00:00,24.21667,-29.66667,"{""type"":""Point"",""coordinates"":[24.21667,-29.66667]}"
Orebro,Pseudometeorite,8000,Fell,1958,http://www.lpi.usra.edu/meteor/metbull.php?code=18025,59.28333,15.21667,1377,56:02.8,11:51.9,1/1/1958 0:00,15.21667,59.28333,"{""type"":""Point"",""coordinates"":[15.21667,59.28333]}"
Orgueil,CI1,14000,Fell,1864,http://www.lpi.usra.edu/meteor/metbull.php?code=18026,43.88333,1.38333,1001,56:02.8,11:51.9,1864-01-01 00:00:00,1.38333,43.88333,"{""type"":""Point"",""coordinates"":[1.38333,43.88333]}"
Oriang,Doubtful meteorite,0,Fell,1825,http://www.lpi.usra.edu/meteor/metbull.php?code=18027,24,76,34311,56:02.8,11:51.9,1825-01-01 00:00:00,76,24,"{""type"":""Point"",""coordinates"":[76,24]}"
Orlando,Eucrite,180,Fell,2004,http://www.lpi.usra.edu/meteor/metbull.php?code=34489,28.5475,-81.36222,8451,56:02.8,11:51.9,1/1/2004 0:00,-81.36222,28.5475,"{""type"":""Point"",""coordinates"":[-81.36222,28.5475]}"
Ornans,CO3.4,6000,Fell,1868,http://www.lpi.usra.edu/meteor/metbull.php?code=18030,47.11667,6.15,1587,56:02.8,11:51.9,1868-01-01 00:00:00,6.15,47.11667,"{""type"":""Point"",""coordinates"":[6.15,47.11667]}"
Ortenau,Stone-uncl,4500,Fell,1671,http://www.lpi.usra.edu/meteor/metbull.php?code=18033,48.5,8,1824,56:02.8,11:51.9,1671-01-01 00:00:00,8,48.5,"{""type"":""Point"",""coordinates"":[8,48.5]}"
Orvinio,H6,3400,Fell,1872,http://www.lpi.usra.edu/meteor/metbull.php?code=18034,42.13333,12.93333,2139,56:02.8,11:51.9,1872-01-01 00:00:00,12.93333,42.13333,"{""type"":""Point"",""coordinates"":[12.93333,42.13333]}"
Oter��y,L6,246,Fell,1928,http://www.lpi.usra.edu/meteor/metbull.php?code=18042,58.88333,9.4,7335,56:02.8,11:51.9,1/1/1928 0:00,9.4,58.88333,"{""type"":""Point"",""coordinates"":[9.4,58.88333]}"
Otomi,H,6510,Fell,1867,http://www.lpi.usra.edu/meteor/metbull.php?code=18045,38.4,140.35,1531,56:02.8,11:51.9,1867-01-01 00:00:00,140.35,38.4,"{""type"":""Point"",""coordinates"":[140.35,38.4]}"
Ottawa,LL6,840,Fell,1896,http://www.lpi.usra.edu/meteor/metbull.php?code=18046,38.6,-95.21667,4132,56:02.8,11:51.9,1896-01-01 00:00:00,-95.21667,38.6,"{""type"":""Point"",""coordinates"":[-95.21667,38.6]}"
Ouadangou,L5,4440,Fell,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=56729,12.9,0.08,1848,56:02.8,11:51.9,1/1/2003 0:00,0.08,12.9,"{""type"":""Point"",""coordinates"":[0.08,12.9]}"
Oued el Hadjar,LL6,1215.5,Fell,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=18050,30.18,-6.57717,3457,56:02.8,11:51.9,1/1/1986 0:00,-6.57717,30.18,"{""type"":""Point"",""coordinates"":[-6.57717,30.18]}"
Oum Dreyga,H3-5,17000,Fell,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=31282,24.3,-13.1,897,56:02.8,11:51.9,1/1/2003 0:00,-13.1,24.3,"{""type"":""Point"",""coordinates"":[-13.1,24.3]}"
Ourique,H4,20000,Fell,1998,http://www.lpi.usra.edu/meteor/metbull.php?code=18052,37.60833,-8.28,804,56:02.8,11:51.9,1/1/1998 0:00,-8.28,37.60833,"{""type"":""Point"",""coordinates"":[-8.28,37.60833]}"
Ovambo,L6,121.5,Fell,1900,http://www.lpi.usra.edu/meteor/metbull.php?code=18055,-18,16,9879,56:02.8,11:51.9,1/1/1900 0:00,16,-18,"{""type"":""Point"",""coordinates"":[16,-18]}"
Oviedo,H5,205,Fell,1856,http://www.lpi.usra.edu/meteor/metbull.php?code=18058,43.4,-5.86667,7978,56:02.8,11:51.9,1856-01-01 00:00:00,-5.86667,43.4,"{""type"":""Point"",""coordinates"":[-5.86667,43.4]}"
Owrucz,OC,0,Fell,1775,http://www.lpi.usra.edu/meteor/metbull.php?code=18062,51.33333,28.83333,34297,56:02.8,11:51.9,1775-01-01 00:00:00,28.83333,51.33333,"{""type"":""Point"",""coordinates"":[28.83333,51.33333]}"
Pacula,L6,3400,Fell,1881,http://www.lpi.usra.edu/meteor/metbull.php?code=18068,21.05,-99.3,2140,56:02.8,11:51.9,1881-01-01 00:00:00,-99.3,21.05,"{""type"":""Point"",""coordinates"":[-99.3,21.05]}"
Padvarninkai,Eucrite-mmict,3858,Fell,1929,http://www.lpi.usra.edu/meteor/metbull.php?code=18069,55.66667,25,2001,56:02.8,11:51.9,1/1/1929 0:00,25,55.66667,"{""type"":""Point"",""coordinates"":[25,55.66667]}"
Paint Creek,Doubtful Iron,9300,Fell,1868,http://www.lpi.usra.edu/meteor/metbull.php?code=18071,40.5,-82,1258,56:02.8,11:51.9,1868-01-01 00:00:00,-82,40.5,"{""type"":""Point"",""coordinates"":[-82,40.5]}"
Paitan,H6,515,Fell,1910,http://www.lpi.usra.edu/meteor/metbull.php?code=18072,17.74333,120.45583,5159,56:02.8,11:51.9,1/1/1910 0:00,120.45583,17.74333,"{""type"":""Point"",""coordinates"":[120.45583,17.74333]}"
Palahatchie,OC,0,Fell,1910,http://www.lpi.usra.edu/meteor/metbull.php?code=18073,32.31667,-89.71667,34335,56:02.8,11:51.9,1/1/1910 0:00,-89.71667,32.31667,"{""type"":""Point"",""coordinates"":[-89.71667,32.31667]}"
Palca de Aparzo,L5,1430,Fell,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=18074,-23.11667,-65.1,3206,56:02.8,11:51.9,1/1/1988 0:00,-65.1,-23.11667,"{""type"":""Point"",""coordinates"":[-65.1,-23.11667]}"
Palenca de Baixo,Doubtful stone,0,Fell,1894,http://www.lpi.usra.edu/meteor/metbull.php?code=18075,39,-9,34331,56:02.8,11:51.9,1894-01-01 00:00:00,-9,39,"{""type"":""Point"",""coordinates"":[-9,39]}"
Palinshih,Iron,18000,Fell,1914,http://www.lpi.usra.edu/meteor/metbull.php?code=18077,43.48333,118.61667,855,56:02.8,11:51.9,1/1/1914 0:00,118.61667,43.48333,"{""type"":""Point"",""coordinates"":[118.61667,43.48333]}"
Palmyra,L3,135,Fell,1926,http://www.lpi.usra.edu/meteor/metbull.php?code=18079,39.8,-91.5,9461,56:02.8,11:51.9,1/1/1926 0:00,-91.5,39.8,"{""type"":""Point"",""coordinates"":[-91.5,39.8]}"
Palolo Valley,H5,682,Fell,1949,http://www.lpi.usra.edu/meteor/metbull.php?code=18082,21.3,-157.78333,4552,56:02.8,11:51.9,1/1/1949 0:00,-157.78333,21.3,"{""type"":""Point"",""coordinates"":[-157.78333,21.3]}"
Pampanga,L5,10500,Fell,1859,http://www.lpi.usra.edu/meteor/metbull.php?code=18093,15.08333,120.7,1184,56:02.8,11:51.9,1859-01-01 00:00:00,120.7,15.08333,"{""type"":""Point"",""coordinates"":[120.7,15.08333]}"
Pantar,H5,2130,Fell,1938,http://www.lpi.usra.edu/meteor/metbull.php?code=18098,8.06667,124.28333,2640,56:02.8,11:51.9,1/1/1938 0:00,124.28333,8.06667,"{""type"":""Point"",""coordinates"":[124.28333,8.06667]}"
Paragould,LL5,408000,Fell,1930,http://www.lpi.usra.edu/meteor/metbull.php?code=18101,36.06667,-90.5,93,56:02.8,11:51.9,1/1/1930 0:00,-90.5,36.06667,"{""type"":""Point"",""coordinates"":[-90.5,36.06667]}"
Parambu,LL5,2000,Fell,1967,http://www.lpi.usra.edu/meteor/metbull.php?code=18102,-6.23333,-40.7,2732,56:02.8,11:51.9,1/1/1967 0:00,-40.7,-6.23333,"{""type"":""Point"",""coordinates"":[-40.7,-6.23333]}"
Paranaiba,L6,100000,Fell,1956,http://www.lpi.usra.edu/meteor/metbull.php?code=18103,-19.13333,-51.66667,262,56:02.8,11:51.9,1/1/1956 0:00,-51.66667,-19.13333,"{""type"":""Point"",""coordinates"":[-51.66667,-19.13333]}"
Park Forest,L5,18000,Fell,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=18106,41.48472,-87.67917,863,56:02.8,11:51.9,1/1/2003 0:00,-87.67917,41.48472,"{""type"":""Point"",""coordinates"":[-87.67917,41.48472]}"
Parnallee,LL3.6,77600,Fell,1857,http://www.lpi.usra.edu/meteor/metbull.php?code=18108,9.23333,78.35,321,56:02.8,11:51.9,1857-01-01 00:00:00,78.35,9.23333,"{""type"":""Point"",""coordinates"":[78.35,9.23333]}"
Parsa,EH3,800,Fell,1942,http://www.lpi.usra.edu/meteor/metbull.php?code=18109,26.2,85.4,4220,56:02.8,11:51.9,1/1/1942 0:00,85.4,26.2,"{""type"":""Point"",""coordinates"":[85.4,26.2]}"
Pasamonte,Eucrite-pmict,5100,Fell,1933,http://www.lpi.usra.edu/meteor/metbull.php?code=18110,36.21667,-103.4,1716,56:02.8,11:51.9,1/1/1933 0:00,-103.4,36.21667,"{""type"":""Point"",""coordinates"":[-103.4,36.21667]}"
